Wed May 04 15:16:55 2016	1462389415	37	95	131	94
Wed May 04 15:16:54 2016	1462389414	36	96	133	96
Wed May 04 15:21:12 2016	1462389672	37	98	134	98
Wed May 04 15:22:00 2016	1462389720	37	98	134	98
Wed May 04 15:16:54 2016	1462389414	37	98	135	98
Wed May 04 15:21:42 2016	1462389702	37	98	135	98
Wed May 04 15:21:37 2016	1462389697	37	98	136	98
Wed May 04 15:22:17 2016	1462389737	37	100	136	100
Wed May 04 15:21:10 2016	1462389670	37	100	136	100
Wed May 04 15:17:14 2016	1462389434	37	100	137	100
Wed May 04 15:22:27 2016	1462389747	37	101	138	100
Wed May 04 15:22:26 2016	1462389746	37	101	138	101
Wed May 04 15:21:23 2016	1462389683	37	101	138	101
Wed May 04 15:22:53 2016	1462389773	36	102	138	102
Wed May 04 15:22:00 2016	1462389720	37	102	138	102
Wed May 04 15:22:44 2016	1462389764	37	102	138	101
Wed May 04 15:17:50 2016	1462389470	37	101	138	101
Wed May 04 15:21:36 2016	1462389696	37	102	139	102
Wed May 04 15:22:00 2016	1462389720	37	102	139	102
Wed May 04 15:21:49 2016	1462389709	37	102	139	102
Wed May 04 15:22:26 2016	1462389746	37	102	139	102
Wed May 04 15:22:04 2016	1462389724	37	102	139	102
Wed May 04 15:21:09 2016	1462389669	37	103	140	103
Wed May 04 15:16:55 2016	1462389415	37	103	140	103
Wed May 04 15:22:52 2016	1462389772	37	103	140	103
Wed May 04 15:21:59 2016	1462389719	37	103	140	103
Wed May 04 15:22:27 2016	1462389747	37	104	141	104
Wed May 04 15:21:28 2016	1462389688	37	104	141	104
Wed May 04 15:23:10 2016	1462389790	37	104	141	104
Wed May 04 15:21:21 2016	1462389681	38	103	141	103
Wed May 04 15:16:54 2016	1462389414	37	105	141	105
Wed May 04 15:21:45 2016	1462389705	37	104	141	104
Wed May 04 15:21:28 2016	1462389688	36	105	142	105
Wed May 04 15:22:26 2016	1462389746	37	105	142	105
Wed May 04 15:16:55 2016	1462389415	37	105	142	105
Wed May 04 15:23:10 2016	1462389790	38	104	142	104
Wed May 04 15:21:50 2016	1462389710	37	105	142	105
Wed May 04 15:23:01 2016	1462389781	37	106	142	105
Wed May 04 15:23:10 2016	1462389790	37	106	142	105
Wed May 04 15:23:18 2016	1462389798	36	106	142	106
Wed May 04 15:22:18 2016	1462389738	37	105	142	105
Wed May 04 15:17:11 2016	1462389431	37	105	142	105
Wed May 04 15:16:54 2016	1462389414	37	106	142	106
Wed May 04 15:21:22 2016	1462389682	37	106	143	106
Wed May 04 15:20:27 2016	1462389627	37	106	143	106
Wed May 04 15:18:09 2016	1462389489	37	106	143	106
Wed May 04 15:22:00 2016	1462389720	37	106	143	106
Wed May 04 15:21:39 2016	1462389699	37	106	143	106
Wed May 04 15:21:30 2016	1462389690	37	106	143	106
Wed May 04 15:23:10 2016	1462389790	37	106	143	106
Wed May 04 15:23:01 2016	1462389781	37	107	143	107
Wed May 04 15:16:55 2016	1462389415	37	107	143	107
Wed May 04 15:17:06 2016	1462389426	37	107	143	107
Wed May 04 15:21:39 2016	1462389699	38	106	144	106
Wed May 04 15:22:51 2016	1462389771	37	107	144	107
Wed May 04 15:22:15 2016	1462389735	37	107	144	107
Wed May 04 15:23:10 2016	1462389790	37	107	144	107
Wed May 04 15:16:54 2016	1462389414	37	108	144	108
Wed May 04 15:23:09 2016	1462389789	37	108	144	108
Wed May 04 15:16:54 2016	1462389414	37	108	144	108
Wed May 04 15:21:51 2016	1462389711	37	108	145	108
Wed May 04 15:22:50 2016	1462389770	36	108	145	108
Wed May 04 15:21:37 2016	1462389697	37	108	145	108
Wed May 04 15:21:28 2016	1462389688	38	107	145	107
Wed May 04 15:22:22 2016	1462389742	36	109	145	109
Wed May 04 15:21:37 2016	1462389697	37	109	145	109
Wed May 04 15:22:00 2016	1462389720	37	108	145	108
Wed May 04 15:22:52 2016	1462389772	37	109	145	108
Wed May 04 15:21:51 2016	1462389711	37	109	145	109
Wed May 04 15:22:40 2016	1462389760	37	109	146	109
Wed May 04 15:18:30 2016	1462389510	37	108	146	108
Wed May 04 15:22:50 2016	1462389770	37	109	146	109
Wed May 04 15:16:53 2016	1462389413	37	109	146	109
Wed May 04 15:16:55 2016	1462389415	37	109	146	109
Wed May 04 15:22:35 2016	1462389755	36	110	146	110
Wed May 04 15:21:41 2016	1462389701	37	110	146	110
Wed May 04 15:21:57 2016	1462389717	36	110	147	110
Wed May 04 15:16:55 2016	1462389415	37	110	147	110
Wed May 04 15:16:54 2016	1462389414	37	110	147	110
Wed May 04 15:23:01 2016	1462389781	37	110	147	110
Wed May 04 15:22:00 2016	1462389720	37	110	147	110
Wed May 04 15:21:57 2016	1462389717	37	110	147	110
Wed May 04 15:23:02 2016	1462389782	39	108	147	108
Wed May 04 15:16:54 2016	1462389414	37	110	147	110
Wed May 04 15:23:10 2016	1462389790	37	110	147	110
Wed May 04 15:16:55 2016	1462389415	37	111	147	110
Wed May 04 15:22:05 2016	1462389725	37	111	147	111
Wed May 04 15:21:22 2016	1462389682	37	111	147	111
Wed May 04 15:16:55 2016	1462389415	37	111	147	111
Wed May 04 15:23:18 2016	1462389798	37	111	148	111
Wed May 04 15:16:55 2016	1462389415	37	111	148	111
Wed May 04 15:23:00 2016	1462389780	38	110	148	110
Wed May 04 15:22:08 2016	1462389728	37	111	148	111
Wed May 04 15:21:40 2016	1462389700	37	111	148	111
Wed May 04 15:22:54 2016	1462389774	37	111	148	111
Wed May 04 15:21:22 2016	1462389682	37	111	148	111
Wed May 04 15:21:50 2016	1462389710	37	111	148	111
Wed May 04 15:21:37 2016	1462389697	36	112	148	111
Wed May 04 15:16:55 2016	1462389415	37	111	148	111
Wed May 04 15:22:16 2016	1462389736	37	111	148	111
Wed May 04 15:22:00 2016	1462389720	36	112	148	112
Wed May 04 15:22:26 2016	1462389746	37	111	148	111
Wed May 04 15:22:16 2016	1462389736	37	112	148	112
Wed May 04 15:21:49 2016	1462389709	37	112	148	112
Wed May 04 15:21:03 2016	1462389663	37	112	149	112
Wed May 04 15:22:26 2016	1462389746	37	112	149	112
Wed May 04 15:21:38 2016	1462389698	36	112	149	112
Wed May 04 15:22:16 2016	1462389736	37	112	149	112
Wed May 04 15:21:40 2016	1462389700	36	112	149	112
Wed May 04 15:20:46 2016	1462389646	37	112	149	112
Wed May 04 15:22:05 2016	1462389725	37	112	149	112
Wed May 04 15:23:02 2016	1462389782	38	111	149	111
Wed May 04 15:22:18 2016	1462389738	36	113	149	113
Wed May 04 15:17:04 2016	1462389424	37	112	149	112
Wed May 04 15:21:51 2016	1462389711	37	112	149	112
Wed May 04 15:21:03 2016	1462389663	37	112	149	112
Wed May 04 15:21:21 2016	1462389681	37	113	149	107
Wed May 04 15:22:16 2016	1462389736	37	112	149	112
Wed May 04 15:21:14 2016	1462389674	37	112	149	112
Wed May 04 15:20:54 2016	1462389654	37	113	149	113
Wed May 04 15:16:55 2016	1462389415	37	113	150	113
Wed May 04 15:22:17 2016	1462389737	36	113	150	113
Wed May 04 15:16:54 2016	1462389414	37	113	150	113
Wed May 04 15:22:15 2016	1462389735	37	113	150	113
Wed May 04 15:23:09 2016	1462389789	37	113	150	112
Wed May 04 15:21:31 2016	1462389691	37	113	150	113
Wed May 04 15:21:14 2016	1462389674	37	113	150	113
Wed May 04 15:21:46 2016	1462389706	37	113	150	113
Wed May 04 15:21:32 2016	1462389692	37	113	150	113
Wed May 04 15:21:38 2016	1462389698	37	113	150	113
Wed May 04 15:21:37 2016	1462389697	37	114	150	114
Wed May 04 15:21:50 2016	1462389710	37	113	150	113
Wed May 04 15:17:02 2016	1462389422	37	114	150	113
Wed May 04 15:17:05 2016	1462389425	37	114	150	114
Wed May 04 15:17:04 2016	1462389424	41	109	150	109
Wed May 04 15:23:10 2016	1462389790	37	114	150	114
Wed May 04 15:22:00 2016	1462389720	37	114	151	114
Wed May 04 15:21:28 2016	1462389688	37	114	151	114
Wed May 04 15:22:18 2016	1462389738	37	114	151	114
Wed May 04 15:21:37 2016	1462389697	37	114	151	113
Wed May 04 15:21:59 2016	1462389719	37	114	151	114
Wed May 04 15:22:16 2016	1462389736	37	114	151	114
Wed May 04 15:22:18 2016	1462389738	37	114	151	114
Wed May 04 15:18:01 2016	1462389481	37	114	151	114
Wed May 04 15:21:47 2016	1462389707	37	114	151	114
Wed May 04 15:20:26 2016	1462389626	37	115	151	115
Wed May 04 15:21:30 2016	1462389690	37	115	151	115
Wed May 04 15:16:55 2016	1462389415	37	114	151	114
Wed May 04 15:22:00 2016	1462389720	37	114	151	114
Wed May 04 15:22:26 2016	1462389746	37	114	151	114
Wed May 04 15:22:45 2016	1462389765	38	113	151	113
Wed May 04 15:22:26 2016	1462389746	37	114	151	114
Wed May 04 15:21:45 2016	1462389705	37	115	151	114
Wed May 04 15:23:10 2016	1462389790	37	115	152	115
Wed May 04 15:22:35 2016	1462389755	37	115	152	115
Wed May 04 15:21:38 2016	1462389698	37	115	152	115
Wed May 04 15:16:55 2016	1462389415	37	115	152	115
Wed May 04 15:21:09 2016	1462389669	37	115	152	115
Wed May 04 15:23:11 2016	1462389791	37	115	152	115
Wed May 04 15:23:10 2016	1462389790	37	115	152	115
Wed May 04 15:20:54 2016	1462389654	37	115	152	115
Wed May 04 15:21:39 2016	1462389699	37	115	152	115
Wed May 04 15:16:55 2016	1462389415	37	115	152	115
Wed May 04 15:22:16 2016	1462389736	37	115	152	115
Wed May 04 15:21:59 2016	1462389719	37	115	152	115
Wed May 04 15:21:06 2016	1462389666	37	115	152	115
Wed May 04 15:21:12 2016	1462389672	37	115	152	115
Wed May 04 15:22:04 2016	1462389724	36	116	152	116
Wed May 04 15:17:18 2016	1462389438	37	116	152	115
Wed May 04 15:16:54 2016	1462389414	37	116	152	116
Wed May 04 15:23:00 2016	1462389780	37	116	152	116
Wed May 04 15:21:40 2016	1462389700	36	116	153	116
Wed May 04 15:22:27 2016	1462389747	37	116	153	116
Wed May 04 15:22:07 2016	1462389727	37	116	153	116
Wed May 04 15:21:24 2016	1462389684	37	116	153	116
Wed May 04 15:23:10 2016	1462389790	37	116	153	116
Wed May 04 15:17:04 2016	1462389424	37	116	153	116
Wed May 04 15:16:54 2016	1462389414	37	116	153	116
Wed May 04 15:16:54 2016	1462389414	37	116	153	116
Wed May 04 15:21:28 2016	1462389688	37	116	153	116
Wed May 04 15:16:55 2016	1462389415	37	116	153	116
Wed May 04 15:23:17 2016	1462389797	37	116	153	116
Wed May 04 15:23:00 2016	1462389780	37	116	153	116
Wed May 04 15:21:58 2016	1462389718	36	117	153	117
Wed May 04 15:16:55 2016	1462389415	37	116	153	116
Wed May 04 15:16:55 2016	1462389415	37	117	153	117
Wed May 04 15:21:41 2016	1462389701	36	117	154	117
Wed May 04 15:22:44 2016	1462389764	37	117	154	117
Wed May 04 15:21:51 2016	1462389711	37	117	154	117
Wed May 04 15:16:54 2016	1462389414	37	117	154	117
Wed May 04 15:22:33 2016	1462389753	36	117	154	117
Wed May 04 15:21:31 2016	1462389691	36	117	154	117
Wed May 04 15:21:11 2016	1462389671	37	117	154	117
Wed May 04 15:21:59 2016	1462389719	37	117	154	117
Wed May 04 15:17:02 2016	1462389422	37	117	154	117
Wed May 04 15:21:09 2016	1462389669	37	117	154	117
Wed May 04 15:20:46 2016	1462389646	37	117	154	117
Wed May 04 15:22:04 2016	1462389724	36	117	154	117
Wed May 04 15:22:34 2016	1462389754	36	118	154	118
Wed May 04 15:22:05 2016	1462389725	37	117	154	117
Wed May 04 15:21:32 2016	1462389692	37	117	154	117
Wed May 04 15:21:51 2016	1462389711	37	117	154	117
Wed May 04 15:16:55 2016	1462389415	37	117	154	117
Wed May 04 15:22:35 2016	1462389755	37	117	154	117
Wed May 04 15:16:55 2016	1462389415	37	117	154	117
Wed May 04 15:21:12 2016	1462389672	37	117	154	117
Wed May 04 15:22:26 2016	1462389746	37	117	154	117
Wed May 04 15:22:31 2016	1462389751	36	118	154	118
Wed May 04 15:23:09 2016	1462389789	37	117	154	117
Wed May 04 15:21:59 2016	1462389719	37	118	154	118
Wed May 04 15:22:17 2016	1462389737	37	117	154	117
Wed May 04 15:22:08 2016	1462389728	36	118	154	118
Wed May 04 15:21:59 2016	1462389719	37	117	154	117
