starttime	seconds	ctime	dtime	ttime	wait
Fri May 27 17:27:29 2016	1464370049	0	76	76	76
Fri May 27 17:27:09 2016	1464370029	0	76	76	76
Fri May 27 17:27:56 2016	1464370076	0	76	76	76
Fri May 27 17:27:53 2016	1464370073	0	76	76	76
Fri May 27 17:26:43 2016	1464370003	0	76	76	76
Fri May 27 17:27:38 2016	1464370058	0	76	76	76
Fri May 27 17:28:37 2016	1464370117	0	76	76	76
Fri May 27 17:27:22 2016	1464370042	0	76	76	76
Fri May 27 17:27:30 2016	1464370050	0	76	76	76
Fri May 27 17:27:20 2016	1464370040	0	76	76	76
Fri May 27 17:26:27 2016	1464369987	0	76	76	76
Fri May 27 17:26:10 2016	1464369970	0	76	76	76
Fri May 27 17:27:31 2016	1464370051	0	76	76	76
Fri May 27 17:27:29 2016	1464370049	0	76	76	76
Fri May 27 17:26:50 2016	1464370010	0	76	76	76
Fri May 27 17:26:28 2016	1464369988	0	76	76	76
Fri May 27 17:27:27 2016	1464370047	0	76	76	76
Fri May 27 17:26:46 2016	1464370006	0	76	76	76
Fri May 27 17:28:12 2016	1464370092	0	76	76	76
Fri May 27 17:27:20 2016	1464370040	0	76	76	76
Fri May 27 17:28:11 2016	1464370091	0	76	76	76
Fri May 27 17:26:27 2016	1464369987	0	76	76	76
Fri May 27 17:28:44 2016	1464370124	0	76	76	76
Fri May 27 17:26:53 2016	1464370013	0	76	76	76
Fri May 27 17:26:50 2016	1464370010	0	76	76	76
Fri May 27 17:28:34 2016	1464370114	0	76	76	76
Fri May 27 17:27:11 2016	1464370031	0	76	76	76
Fri May 27 17:26:05 2016	1464369965	0	76	76	76
Fri May 27 17:27:56 2016	1464370076	0	76	76	76
Fri May 27 17:27:06 2016	1464370026	0	76	76	76
Fri May 27 17:28:16 2016	1464370096	0	76	76	76
Fri May 27 17:27:56 2016	1464370076	0	76	76	76
Fri May 27 17:26:16 2016	1464369976	0	76	76	76
Fri May 27 17:27:38 2016	1464370058	0	76	76	76
Fri May 27 17:28:03 2016	1464370083	0	76	76	76
Fri May 27 17:26:29 2016	1464369989	0	76	76	76
Fri May 27 17:28:02 2016	1464370082	0	76	76	76
Fri May 27 17:26:15 2016	1464369975	0	76	76	76
Fri May 27 17:26:19 2016	1464369979	0	76	76	76
Fri May 27 17:27:12 2016	1464370032	0	76	76	76
Fri May 27 17:27:20 2016	1464370040	0	76	76	76
Fri May 27 17:26:43 2016	1464370003	0	76	76	76
Fri May 27 17:26:22 2016	1464369982	0	76	76	76
Fri May 27 17:26:20 2016	1464369980	0	76	76	76
Fri May 27 17:27:40 2016	1464370060	0	76	76	76
Fri May 27 17:27:22 2016	1464370042	0	76	76	76
Fri May 27 17:25:58 2016	1464369958	0	76	76	76
Fri May 27 17:28:10 2016	1464370090	0	76	76	76
Fri May 27 17:27:32 2016	1464370052	0	76	76	76
Fri May 27 17:28:42 2016	1464370122	0	76	76	76
Fri May 27 17:27:16 2016	1464370036	0	76	76	76
Fri May 27 17:27:22 2016	1464370042	0	76	76	76
Fri May 27 17:28:29 2016	1464370109	0	76	76	76
Fri May 27 17:26:07 2016	1464369967	0	76	76	76
Fri May 27 17:27:09 2016	1464370029	0	76	76	76
Fri May 27 17:27:45 2016	1464370065	0	76	76	76
Fri May 27 17:26:54 2016	1464370014	0	76	76	76
Fri May 27 17:27:44 2016	1464370064	0	76	76	76
Fri May 27 17:27:16 2016	1464370036	0	76	76	76
Fri May 27 17:27:44 2016	1464370064	0	76	76	76
Fri May 27 17:26:29 2016	1464369989	0	76	76	76
Fri May 27 17:27:32 2016	1464370052	0	76	76	76
Fri May 27 17:26:43 2016	1464370003	0	76	76	76
Fri May 27 17:28:30 2016	1464370110	0	76	76	76
Fri May 27 17:26:04 2016	1464369964	0	76	76	76
Fri May 27 17:26:07 2016	1464369967	0	76	76	76
Fri May 27 17:28:15 2016	1464370095	0	76	76	76
Fri May 27 17:28:44 2016	1464370124	0	76	76	76
Fri May 27 17:28:22 2016	1464370102	0	76	76	76
Fri May 27 17:28:36 2016	1464370116	0	76	76	76
Fri May 27 17:27:00 2016	1464370020	0	76	76	76
Fri May 27 17:26:55 2016	1464370015	0	76	76	76
Fri May 27 17:26:55 2016	1464370015	0	76	76	76
Fri May 27 17:26:51 2016	1464370011	0	76	76	76
Fri May 27 17:26:15 2016	1464369975	0	76	76	76
Fri May 27 17:27:34 2016	1464370054	0	76	76	76
Fri May 27 17:28:38 2016	1464370118	0	76	76	76
Fri May 27 17:27:56 2016	1464370076	0	76	76	76
Fri May 27 17:28:53 2016	1464370133	0	76	76	76
Fri May 27 17:28:50 2016	1464370130	0	76	76	76
Fri May 27 17:26:46 2016	1464370006	0	76	76	76
Fri May 27 17:28:20 2016	1464370100	0	76	76	76
Fri May 27 17:27:15 2016	1464370035	0	76	76	76
Fri May 27 17:28:11 2016	1464370091	0	76	76	76
Fri May 27 17:28:12 2016	1464370092	0	76	76	76
Fri May 27 17:26:15 2016	1464369975	0	77	77	76
Fri May 27 17:26:44 2016	1464370004	0	77	77	76
Fri May 27 17:27:16 2016	1464370036	0	77	77	76
Fri May 27 17:27:13 2016	1464370033	0	77	77	76
Fri May 27 17:28:31 2016	1464370111	0	77	77	76
Fri May 27 17:27:45 2016	1464370065	0	77	77	76
Fri May 27 17:27:20 2016	1464370040	0	77	77	76
Fri May 27 17:28:12 2016	1464370092	0	77	77	76
Fri May 27 17:27:15 2016	1464370035	0	77	77	76
Fri May 27 17:25:58 2016	1464369958	0	77	77	76
Fri May 27 17:27:16 2016	1464370036	0	77	77	76
Fri May 27 17:27:57 2016	1464370077	0	77	77	76
Fri May 27 17:26:46 2016	1464370006	0	77	77	76
Fri May 27 17:26:13 2016	1464369973	0	77	77	76
Fri May 27 17:27:25 2016	1464370045	0	77	77	76
Fri May 27 17:27:55 2016	1464370075	0	77	77	76
Fri May 27 17:26:22 2016	1464369982	0	77	77	76
Fri May 27 17:27:11 2016	1464370031	0	77	77	76
Fri May 27 17:26:20 2016	1464369980	0	77	77	76
Fri May 27 17:26:56 2016	1464370016	0	77	77	76
Fri May 27 17:27:16 2016	1464370036	0	77	77	77
Fri May 27 17:28:26 2016	1464370106	0	77	77	76
Fri May 27 17:27:54 2016	1464370074	0	77	77	76
Fri May 27 17:27:19 2016	1464370039	0	77	77	76
Fri May 27 17:28:39 2016	1464370119	0	77	77	76
Fri May 27 17:26:31 2016	1464369991	0	77	77	76
Fri May 27 17:26:08 2016	1464369968	0	77	77	76
Fri May 27 17:26:46 2016	1464370006	0	77	77	76
Fri May 27 17:26:14 2016	1464369974	0	77	77	76
Fri May 27 17:26:50 2016	1464370010	0	77	77	76
Fri May 27 17:26:02 2016	1464369962	0	77	77	76
Fri May 27 17:27:11 2016	1464370031	0	77	77	76
Fri May 27 17:28:35 2016	1464370115	0	77	77	77
Fri May 27 17:26:56 2016	1464370016	0	77	77	76
Fri May 27 17:27:43 2016	1464370063	0	77	77	77
Fri May 27 17:26:31 2016	1464369991	0	77	77	76
Fri May 27 17:28:32 2016	1464370112	0	77	77	76
Fri May 27 17:26:13 2016	1464369973	0	77	77	76
Fri May 27 17:27:35 2016	1464370055	0	77	77	76
Fri May 27 17:26:22 2016	1464369982	0	77	77	77
Fri May 27 17:26:29 2016	1464369989	0	77	77	76
Fri May 27 17:27:16 2016	1464370036	0	77	77	77
Fri May 27 17:28:53 2016	1464370133	0	77	77	76
Fri May 27 17:26:19 2016	1464369979	0	77	77	76
Fri May 27 17:26:59 2016	1464370019	0	77	77	77
Fri May 27 17:28:45 2016	1464370125	0	77	77	77
Fri May 27 17:28:02 2016	1464370082	0	77	77	76
Fri May 27 17:28:24 2016	1464370104	0	77	77	77
Fri May 27 17:26:29 2016	1464369989	0	77	77	77
Fri May 27 17:27:05 2016	1464370025	0	77	77	76
Fri May 27 17:27:38 2016	1464370058	0	77	77	76
Fri May 27 17:26:01 2016	1464369961	0	77	77	77
Fri May 27 17:26:21 2016	1464369981	0	77	77	77
Fri May 27 17:26:55 2016	1464370015	0	77	77	77
Fri May 27 17:26:46 2016	1464370006	0	77	77	77
Fri May 27 17:28:46 2016	1464370126	0	77	77	77
Fri May 27 17:27:36 2016	1464370056	0	77	77	77
Fri May 27 17:27:33 2016	1464370053	0	77	77	77
Fri May 27 17:28:30 2016	1464370110	0	77	77	77
Fri May 27 17:28:14 2016	1464370094	0	77	77	77
Fri May 27 17:27:11 2016	1464370031	0	77	77	77
Fri May 27 17:26:25 2016	1464369985	0	77	77	77
Fri May 27 17:26:53 2016	1464370013	0	77	77	77
Fri May 27 17:27:41 2016	1464370061	0	77	77	76
Fri May 27 17:26:52 2016	1464370012	0	77	77	76
Fri May 27 17:27:56 2016	1464370076	0	77	77	77
Fri May 27 17:26:59 2016	1464370019	0	77	77	77
Fri May 27 17:27:31 2016	1464370051	0	77	77	77
Fri May 27 17:27:36 2016	1464370056	0	77	77	77
Fri May 27 17:27:56 2016	1464370076	0	77	77	77
Fri May 27 17:26:53 2016	1464370013	0	77	77	76
Fri May 27 17:26:30 2016	1464369990	0	77	77	77
Fri May 27 17:26:09 2016	1464369969	0	77	77	77
Fri May 27 17:26:14 2016	1464369974	0	77	77	77
Fri May 27 17:26:32 2016	1464369992	0	77	77	77
Fri May 27 17:26:44 2016	1464370004	0	77	77	77
Fri May 27 17:28:23 2016	1464370103	0	77	77	77
Fri May 27 17:26:51 2016	1464370011	0	77	77	77
Fri May 27 17:26:03 2016	1464369963	0	77	77	77
Fri May 27 17:28:04 2016	1464370084	0	77	77	76
Fri May 27 17:28:15 2016	1464370095	0	77	77	77
Fri May 27 17:27:11 2016	1464370031	0	77	77	77
Fri May 27 17:28:31 2016	1464370111	0	77	77	77
Fri May 27 17:27:47 2016	1464370067	0	77	77	77
Fri May 27 17:27:05 2016	1464370025	0	77	77	77
Fri May 27 17:26:23 2016	1464369983	0	77	77	77
Fri May 27 17:27:21 2016	1464370041	0	77	77	77
Fri May 27 17:26:43 2016	1464370003	0	77	77	77
Fri May 27 17:28:00 2016	1464370080	0	77	77	77
Fri May 27 17:26:24 2016	1464369984	0	77	77	77
Fri May 27 17:26:29 2016	1464369989	0	77	77	77
Fri May 27 17:27:05 2016	1464370025	0	77	77	77
Fri May 27 17:26:02 2016	1464369962	0	77	77	77
Fri May 27 17:27:20 2016	1464370040	0	77	77	76
Fri May 27 17:28:29 2016	1464370109	0	77	77	77
Fri May 27 17:28:33 2016	1464370113	0	77	77	77
Fri May 27 17:26:09 2016	1464369969	0	77	77	77
Fri May 27 17:27:05 2016	1464370025	0	77	77	77
Fri May 27 17:27:16 2016	1464370036	0	77	77	77
Fri May 27 17:26:29 2016	1464369989	0	77	77	77
Fri May 27 17:27:05 2016	1464370025	0	77	77	77
Fri May 27 17:26:54 2016	1464370014	0	77	77	77
Fri May 27 17:28:22 2016	1464370102	0	77	77	77
Fri May 27 17:26:52 2016	1464370012	0	77	77	77
Fri May 27 17:27:33 2016	1464370053	0	77	77	77
Fri May 27 17:28:37 2016	1464370117	0	77	77	77
Fri May 27 17:27:40 2016	1464370060	0	77	77	77
Fri May 27 17:28:15 2016	1464370095	0	77	77	77
Fri May 27 17:27:42 2016	1464370062	0	77	77	77
Fri May 27 17:28:40 2016	1464370120	0	77	77	77
Fri May 27 17:27:08 2016	1464370028	0	77	77	77
Fri May 27 17:27:36 2016	1464370056	0	77	77	77
Fri May 27 17:27:11 2016	1464370031	0	77	77	77
Fri May 27 17:28:33 2016	1464370113	0	77	77	77
Fri May 27 17:27:25 2016	1464370045	0	77	77	77
Fri May 27 17:27:17 2016	1464370037	0	77	77	77
Fri May 27 17:26:46 2016	1464370006	0	77	77	77
Fri May 27 17:28:44 2016	1464370124	0	77	77	77
Fri May 27 17:27:40 2016	1464370060	0	77	77	77
Fri May 27 17:28:37 2016	1464370117	0	77	77	77
Fri May 27 17:27:56 2016	1464370076	0	77	77	77
Fri May 27 17:27:04 2016	1464370024	0	77	77	77
Fri May 27 17:26:55 2016	1464370015	0	77	77	77
Fri May 27 17:28:35 2016	1464370115	0	77	77	77
Fri May 27 17:28:44 2016	1464370124	0	77	77	77
Fri May 27 17:27:09 2016	1464370029	0	77	77	77
Fri May 27 17:28:42 2016	1464370122	0	77	77	77
Fri May 27 17:28:40 2016	1464370120	0	77	77	77
Fri May 27 17:28:50 2016	1464370130	0	77	77	77
Fri May 27 17:28:53 2016	1464370133	0	77	77	77
Fri May 27 17:27:42 2016	1464370062	0	77	77	77
Fri May 27 17:28:36 2016	1464370116	0	77	77	77
Fri May 27 17:27:21 2016	1464370041	0	77	77	77
Fri May 27 17:28:33 2016	1464370113	0	77	77	77
Fri May 27 17:27:30 2016	1464370050	0	77	77	77
Fri May 27 17:27:00 2016	1464370020	0	77	77	77
Fri May 27 17:26:46 2016	1464370006	0	77	77	77
Fri May 27 17:28:02 2016	1464370082	0	77	77	77
Fri May 27 17:27:28 2016	1464370048	0	77	77	77
Fri May 27 17:27:26 2016	1464370046	0	77	77	77
Fri May 27 17:27:32 2016	1464370052	0	77	77	77
Fri May 27 17:28:47 2016	1464370127	0	77	77	77
Fri May 27 17:26:22 2016	1464369982	0	77	77	77
Fri May 27 17:26:54 2016	1464370014	0	77	77	77
Fri May 27 17:28:51 2016	1464370131	0	77	77	77
Fri May 27 17:27:00 2016	1464370020	0	77	77	77
Fri May 27 17:28:36 2016	1464370116	0	77	77	77
Fri May 27 17:27:13 2016	1464370033	0	77	77	77
Fri May 27 17:28:47 2016	1464370127	0	77	77	77
Fri May 27 17:26:13 2016	1464369973	0	77	77	77
Fri May 27 17:26:43 2016	1464370003	0	77	77	77
Fri May 27 17:26:54 2016	1464370014	0	77	77	77
Fri May 27 17:26:13 2016	1464369973	0	77	77	77
Fri May 27 17:28:40 2016	1464370120	0	77	77	77
Fri May 27 17:26:17 2016	1464369977	0	77	77	77
Fri May 27 17:26:50 2016	1464370010	0	77	77	77
Fri May 27 17:28:31 2016	1464370111	0	77	77	77
Fri May 27 17:26:22 2016	1464369982	0	77	77	77
Fri May 27 17:28:40 2016	1464370120	0	77	77	77
Fri May 27 17:28:18 2016	1464370098	0	77	77	77
Fri May 27 17:28:36 2016	1464370116	0	77	77	77
Fri May 27 17:26:21 2016	1464369981	0	77	77	77
Fri May 27 17:26:11 2016	1464369971	0	77	77	77
Fri May 27 17:26:11 2016	1464369971	0	77	77	77
Fri May 27 17:27:21 2016	1464370041	0	77	77	77
Fri May 27 17:27:44 2016	1464370064	0	77	77	77
Fri May 27 17:27:30 2016	1464370050	0	77	77	77
Fri May 27 17:27:03 2016	1464370023	0	77	77	77
Fri May 27 17:28:47 2016	1464370127	0	77	77	77
Fri May 27 17:26:52 2016	1464370012	0	77	77	77
Fri May 27 17:28:10 2016	1464370090	0	77	77	77
Fri May 27 17:28:02 2016	1464370082	0	77	77	77
Fri May 27 17:28:26 2016	1464370106	0	77	77	77
Fri May 27 17:26:56 2016	1464370016	0	77	77	77
Fri May 27 17:28:54 2016	1464370134	0	77	77	77
Fri May 27 17:26:28 2016	1464369988	0	77	77	77
Fri May 27 17:27:20 2016	1464370040	0	77	77	77
Fri May 27 17:27:13 2016	1464370033	0	77	77	77
Fri May 27 17:27:13 2016	1464370033	0	77	77	77
Fri May 27 17:28:29 2016	1464370109	0	77	77	77
Fri May 27 17:28:29 2016	1464370109	0	77	77	77
Fri May 27 17:26:31 2016	1464369991	0	77	77	77
Fri May 27 17:26:53 2016	1464370013	0	77	77	77
Fri May 27 17:26:46 2016	1464370006	0	77	77	77
Fri May 27 17:27:11 2016	1464370031	0	77	77	77
Fri May 27 17:27:42 2016	1464370062	0	77	77	77
Fri May 27 17:26:50 2016	1464370010	0	77	77	77
Fri May 27 17:26:17 2016	1464369977	0	77	77	77
Fri May 27 17:26:30 2016	1464369990	0	77	77	77
Fri May 27 17:27:18 2016	1464370038	0	77	77	77
Fri May 27 17:26:49 2016	1464370009	0	77	77	77
Fri May 27 17:27:36 2016	1464370056	0	77	77	77
Fri May 27 17:26:10 2016	1464369970	0	77	77	77
Fri May 27 17:27:40 2016	1464370060	0	77	77	77
Fri May 27 17:26:17 2016	1464369977	0	77	77	77
Fri May 27 17:28:29 2016	1464370109	0	77	77	77
Fri May 27 17:28:23 2016	1464370103	0	77	77	77
Fri May 27 17:28:02 2016	1464370082	0	77	77	77
Fri May 27 17:28:24 2016	1464370104	0	77	77	77
Fri May 27 17:27:26 2016	1464370046	0	77	77	77
Fri May 27 17:27:42 2016	1464370062	0	77	77	77
Fri May 27 17:27:32 2016	1464370052	0	77	77	77
Fri May 27 17:26:28 2016	1464369988	0	77	77	77
Fri May 27 17:28:17 2016	1464370097	0	77	77	77
Fri May 27 17:27:55 2016	1464370075	0	77	77	77
Fri May 27 17:26:07 2016	1464369967	0	77	77	77
Fri May 27 17:26:08 2016	1464369968	0	77	77	77
Fri May 27 17:27:31 2016	1464370051	0	77	77	77
Fri May 27 17:27:35 2016	1464370055	0	77	77	77
Fri May 27 17:28:15 2016	1464370095	0	77	77	77
Fri May 27 17:26:32 2016	1464369992	0	77	77	77
Fri May 27 17:26:19 2016	1464369979	0	77	77	77
Fri May 27 17:26:30 2016	1464369990	0	77	77	77
Fri May 27 17:27:24 2016	1464370044	0	77	77	77
Fri May 27 17:27:15 2016	1464370035	0	77	77	77
Fri May 27 17:28:10 2016	1464370090	0	77	77	77
Fri May 27 17:28:01 2016	1464370081	0	77	77	77
Fri May 27 17:26:55 2016	1464370015	0	77	77	77
Fri May 27 17:27:00 2016	1464370020	0	77	77	77
Fri May 27 17:27:38 2016	1464370058	0	77	77	77
Fri May 27 17:26:45 2016	1464370005	0	77	77	77
Fri May 27 17:28:43 2016	1464370123	0	77	77	77
Fri May 27 17:28:21 2016	1464370101	0	77	77	77
Fri May 27 17:27:34 2016	1464370054	0	77	77	77
Fri May 27 17:26:44 2016	1464370004	0	77	77	77
Fri May 27 17:26:15 2016	1464369975	0	77	77	77
Fri May 27 17:26:44 2016	1464370004	0	77	77	77
Fri May 27 17:27:22 2016	1464370042	0	77	77	77
Fri May 27 17:26:18 2016	1464369978	0	77	77	77
Fri May 27 17:27:03 2016	1464370023	0	77	77	77
Fri May 27 17:28:48 2016	1464370128	0	77	77	77
Fri May 27 17:27:58 2016	1464370078	0	77	77	77
Fri May 27 17:26:23 2016	1464369983	0	77	77	77
Fri May 27 17:26:41 2016	1464370001	0	77	77	77
Fri May 27 17:26:22 2016	1464369982	0	77	77	77
Fri May 27 17:27:26 2016	1464370046	0	77	77	77
Fri May 27 17:28:09 2016	1464370089	0	77	77	77
Fri May 27 17:28:06 2016	1464370086	0	77	77	77
Fri May 27 17:28:46 2016	1464370126	0	77	77	77
Fri May 27 17:27:54 2016	1464370074	0	77	77	77
Fri May 27 17:27:55 2016	1464370075	0	77	77	77
Fri May 27 17:27:08 2016	1464370028	0	77	77	77
Fri May 27 17:27:11 2016	1464370031	0	77	77	77
Fri May 27 17:26:11 2016	1464369971	0	77	77	77
Fri May 27 17:27:12 2016	1464370032	0	77	77	77
Fri May 27 17:28:41 2016	1464370121	0	77	77	77
Fri May 27 17:28:43 2016	1464370123	0	77	77	77
Fri May 27 17:27:43 2016	1464370063	0	77	77	77
Fri May 27 17:28:52 2016	1464370132	0	77	77	77
Fri May 27 17:26:01 2016	1464369961	0	77	77	77
Fri May 27 17:26:23 2016	1464369983	0	77	77	77
Fri May 27 17:28:46 2016	1464370126	0	77	77	77
Fri May 27 17:26:58 2016	1464370018	0	77	77	77
Fri May 27 17:27:30 2016	1464370050	0	77	77	77
Fri May 27 17:26:00 2016	1464369960	0	77	77	77
Fri May 27 17:27:44 2016	1464370064	0	77	77	77
Fri May 27 17:26:23 2016	1464369983	0	77	77	77
Fri May 27 17:27:12 2016	1464370032	0	77	77	77
Fri May 27 17:28:06 2016	1464370086	0	77	77	77
Fri May 27 17:27:25 2016	1464370045	0	77	77	77
Fri May 27 17:27:17 2016	1464370037	0	77	77	77
Fri May 27 17:27:04 2016	1464370024	0	77	77	77
Fri May 27 17:27:36 2016	1464370056	0	77	77	77
Fri May 27 17:27:10 2016	1464370030	0	77	77	77
Fri May 27 17:26:46 2016	1464370006	0	77	77	77
Fri May 27 17:27:18 2016	1464370038	0	77	77	77
Fri May 27 17:26:30 2016	1464369990	0	77	77	77
Fri May 27 17:26:17 2016	1464369977	0	77	77	77
Fri May 27 17:26:02 2016	1464369962	0	77	77	77
Fri May 27 17:27:14 2016	1464370034	0	77	77	77
Fri May 27 17:27:45 2016	1464370065	0	77	77	77
Fri May 27 17:28:31 2016	1464370111	0	77	77	77
Fri May 27 17:26:07 2016	1464369967	0	77	77	77
Fri May 27 17:27:37 2016	1464370057	0	77	77	77
Fri May 27 17:28:15 2016	1464370095	0	77	77	77
Fri May 27 17:26:25 2016	1464369985	0	77	77	77
Fri May 27 17:28:48 2016	1464370128	0	77	77	77
Fri May 27 17:27:17 2016	1464370037	0	77	77	77
Fri May 27 17:26:03 2016	1464369963	0	77	77	77
Fri May 27 17:28:53 2016	1464370133	0	77	77	77
Fri May 27 17:27:07 2016	1464370027	0	77	77	77
Fri May 27 17:26:44 2016	1464370004	0	77	77	77
Fri May 27 17:28:35 2016	1464370115	0	77	77	77
Fri May 27 17:26:10 2016	1464369970	0	77	77	77
Fri May 27 17:28:53 2016	1464370133	0	77	77	77
Fri May 27 17:26:26 2016	1464369986	0	77	77	77
Fri May 27 17:26:46 2016	1464370006	0	77	77	77
Fri May 27 17:28:42 2016	1464370122	0	78	78	77
Fri May 27 17:26:50 2016	1464370010	0	78	78	77
Fri May 27 17:27:18 2016	1464370038	0	78	78	77
Fri May 27 17:28:17 2016	1464370097	0	78	78	77
Fri May 27 17:27:44 2016	1464370064	0	78	78	77
Fri May 27 17:26:22 2016	1464369982	0	78	78	77
Fri May 27 17:28:02 2016	1464370082	0	78	78	77
Fri May 27 17:27:52 2016	1464370072	0	78	78	77
Fri May 27 17:26:41 2016	1464370001	0	78	78	77
Fri May 27 17:27:55 2016	1464370075	0	78	78	77
Fri May 27 17:26:30 2016	1464369990	0	78	78	77
Fri May 27 17:28:14 2016	1464370094	0	78	78	78
Fri May 27 17:27:19 2016	1464370039	0	78	78	77
Fri May 27 17:28:35 2016	1464370115	0	78	78	77
Fri May 27 17:28:03 2016	1464370083	0	78	78	77
Fri May 27 17:28:02 2016	1464370082	0	78	78	77
Fri May 27 17:28:26 2016	1464370106	0	78	78	77
Fri May 27 17:28:46 2016	1464370126	0	78	78	77
Fri May 27 17:26:26 2016	1464369986	0	78	78	77
Fri May 27 17:28:38 2016	1464370118	0	78	78	77
Fri May 27 17:28:45 2016	1464370125	0	78	78	78
Fri May 27 17:28:52 2016	1464370132	0	78	78	78
Fri May 27 17:26:25 2016	1464369985	0	78	78	77
Fri May 27 17:27:21 2016	1464370041	0	78	78	77
Fri May 27 17:26:15 2016	1464369975	0	78	78	77
Fri May 27 17:26:44 2016	1464370004	0	78	78	78
Fri May 27 17:26:26 2016	1464369986	0	78	78	77
Fri May 27 17:28:05 2016	1464370085	0	78	78	77
Fri May 27 17:27:35 2016	1464370055	0	78	78	77
Fri May 27 17:28:28 2016	1464370108	0	78	78	78
Fri May 27 17:28:46 2016	1464370126	0	78	78	77
Fri May 27 17:28:41 2016	1464370121	0	78	78	78
Fri May 27 17:28:19 2016	1464370099	0	78	78	77
Fri May 27 17:27:16 2016	1464370036	0	78	78	78
Fri May 27 17:27:45 2016	1464370065	0	78	78	78
Fri May 27 17:26:42 2016	1464370002	0	78	78	78
Fri May 27 17:28:18 2016	1464370098	0	78	78	78
Fri May 27 17:28:29 2016	1464370109	0	78	78	78
Fri May 27 17:26:28 2016	1464369988	0	78	78	78
Fri May 27 17:28:22 2016	1464370102	0	78	78	78
Fri May 27 17:27:43 2016	1464370063	0	78	78	77
Fri May 27 17:28:01 2016	1464370081	0	78	78	77
Fri May 27 17:27:36 2016	1464370056	0	78	78	78
Fri May 27 17:28:45 2016	1464370125	0	78	78	78
Fri May 27 17:27:57 2016	1464370077	0	78	78	78
Fri May 27 17:28:09 2016	1464370089	0	78	78	77
Fri May 27 17:28:28 2016	1464370108	0	78	78	78
Fri May 27 17:25:58 2016	1464369958	0	78	78	78
Fri May 27 17:28:46 2016	1464370126	0	78	78	78
Fri May 27 17:27:07 2016	1464370027	0	78	78	78
Fri May 27 17:25:56 2016	1464369956	0	78	78	77
Fri May 27 17:28:20 2016	1464370100	0	78	78	78
Fri May 27 17:27:31 2016	1464370051	0	78	78	78
Fri May 27 17:27:20 2016	1464370040	0	78	78	78
Fri May 27 17:26:25 2016	1464369985	0	78	78	78
Fri May 27 17:26:43 2016	1464370003	0	78	78	78
Fri May 27 17:28:05 2016	1464370085	0	78	78	78
Fri May 27 17:28:21 2016	1464370101	0	78	78	78
Fri May 27 17:28:23 2016	1464370103	0	78	78	78
Fri May 27 17:28:36 2016	1464370116	0	78	78	78
Fri May 27 17:28:17 2016	1464370097	0	78	78	78
Fri May 27 17:28:04 2016	1464370084	0	78	78	78
Fri May 27 17:26:00 2016	1464369960	0	78	78	78
Fri May 27 17:26:46 2016	1464370006	0	78	78	76
Fri May 27 17:26:55 2016	1464370015	0	78	78	78
Fri May 27 17:28:26 2016	1464370106	0	78	78	78
Fri May 27 17:27:31 2016	1464370051	0	78	78	78
Fri May 27 17:26:17 2016	1464369977	0	78	78	78
Fri May 27 17:26:08 2016	1464369968	0	78	78	78
Fri May 27 17:27:15 2016	1464370035	0	78	78	78
Fri May 27 17:28:23 2016	1464370103	0	78	78	78
Fri May 27 17:28:40 2016	1464370120	0	78	78	78
Fri May 27 17:26:13 2016	1464369973	0	78	78	78
Fri May 27 17:27:23 2016	1464370043	0	78	78	78
Fri May 27 17:26:02 2016	1464369962	0	78	78	78
Fri May 27 17:26:05 2016	1464369965	0	78	78	78
Fri May 27 17:26:09 2016	1464369969	0	78	78	78
Fri May 27 17:28:09 2016	1464370089	0	78	78	78
Fri May 27 17:27:16 2016	1464370036	0	78	78	78
Fri May 27 17:28:52 2016	1464370132	0	78	78	78
Fri May 27 17:26:41 2016	1464370001	0	78	78	78
Fri May 27 17:26:50 2016	1464370010	0	78	78	78
Fri May 27 17:26:19 2016	1464369979	0	78	78	78
Fri May 27 17:26:50 2016	1464370010	0	78	78	78
Fri May 27 17:26:12 2016	1464369972	0	78	78	78
Fri May 27 17:28:05 2016	1464370085	0	78	78	78
Fri May 27 17:28:18 2016	1464370098	0	78	78	78
Fri May 27 17:27:17 2016	1464370037	0	78	78	78
Fri May 27 17:27:32 2016	1464370052	0	78	78	78
Fri May 27 17:26:19 2016	1464369979	0	78	78	78
Fri May 27 17:26:47 2016	1464370007	0	78	78	78
Fri May 27 17:27:40 2016	1464370060	0	78	78	78
Fri May 27 17:28:21 2016	1464370101	0	78	78	78
Fri May 27 17:28:29 2016	1464370109	0	78	78	78
Fri May 27 17:28:24 2016	1464370104	0	78	78	78
Fri May 27 17:28:51 2016	1464370131	0	78	78	78
Fri May 27 17:27:33 2016	1464370053	0	78	78	78
Fri May 27 17:27:27 2016	1464370047	0	78	78	78
Fri May 27 17:26:18 2016	1464369978	0	78	78	78
Fri May 27 17:28:05 2016	1464370085	0	78	78	78
Fri May 27 17:28:33 2016	1464370113	0	78	78	78
Fri May 27 17:28:29 2016	1464370109	0	78	78	78
Fri May 27 17:27:47 2016	1464370067	0	78	78	78
Fri May 27 17:26:27 2016	1464369987	0	78	78	78
Fri May 27 17:26:13 2016	1464369973	0	78	78	78
Fri May 27 17:26:07 2016	1464369967	0	78	78	78
Fri May 27 17:26:17 2016	1464369977	0	78	78	78
Fri May 27 17:25:59 2016	1464369959	0	78	78	78
Fri May 27 17:26:08 2016	1464369968	0	78	78	78
